	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol	chr
FBgn0038223	669.110397809827	-0.816133930691046	0.12051532064888	-6.77203467822022	1.26983690490436e-11	2.19351626953178e-09	Afti	3R
FBgn0013678	28848.1467945198	1.12026438798066	0.165756476053552	6.75849544254747	1.39432034970369e-11	2.31591247315207e-09	mt:Cyt-b	mitochondrion_genome
FBgn0266019	2461.21561972344	0.951619498859556	0.14074907380109	6.76110665001185	1.36941668374657e-11	2.31591247315207e-09	rudhira	X
FBgn0030955	4930.03062575061	0.66520066962552	0.0998627521304418	6.66114898132016	2.71695049966423e-11	4.4276040501132e-09	CG6891	X
FBgn0037807	4091.10753190054	0.704043674114235	0.105888078919194	6.64894180063	2.95207689441896e-11	4.72168298835121e-09	CG6293	3R
FBgn0086664	120.688680008597	4.15980023494672	0.626203814692681	6.64288549086563	3.07600817388191e-11	4.83045138142147e-09	snoRNA:Psi28S-2149	3R
FBgn0250753	3323.66398475694	-0.55357003795772	0.0835048447669161	-6.62919665922234	3.37518667250134e-11	5.20562273042751e-09	kra	3R
FBgn0263605	145.010850090042	-1.25958934673545	0.191104741334577	-6.59109417139067	4.36596829739718e-11	6.61559090958235e-09	l(3)72Dn	3L
FBgn0039802	324.918048780642	1.00405899929345	0.152618931968598	6.57886270295772	4.74060255147955e-11	7.05941107536705e-09	dj-1beta	3R
FBgn0265297	49994.6195302873	-0.593565883921024	0.0907968797199587	-6.53729385582121	6.26418968432637e-11	9.17013666161472e-09	pAbp	2R
FBgn0015288	2884.70772904712	1.07718804586722	0.165069719023818	6.52565505192257	6.77049769757732e-11	9.58635878917629e-09	RpL22	X
FBgn0086357	4414.77351295407	0.66274399110211	0.101550716479137	6.52623648635966	6.74428080117073e-11	9.58635878917629e-09	Sec61alpha	2L
FBgn0263470	4946.30027068478	1.78760039729766	0.27470984598249	6.50723089630939	7.65487089158174e-11	1.06637290146115e-08	snoRNA:Tudor-SN-a	3L
FBgn0033859	283.961290389395	-0.834291135704398	0.129120448330708	-6.46134014008055	1.03779751501163e-10	1.42277097415166e-08	fand	2R
FBgn0021906	368.136862711678	-0.989234940772898	0.153931146340474	-6.42647680011979	1.30595342349665e-10	1.76242495605322e-08	RFeSP	2L
FBgn0086656	992.643346331049	-0.639002418858663	0.0996690078666643	-6.41124490487064	1.44336112867314e-10	1.91789385666922e-08	shrb	2R
FBgn0010265	3932.28210860165	-0.704854570290014	0.110620661597225	-6.37181662189311	1.86802164663603e-10	2.44456105484779e-08	RpS13	2L
FBgn0004584	490.230488716517	-0.723448974291923	0.114182519319173	-6.33589956330945	2.35960466930649e-10	3.04177694459704e-08	Rrp1	2L
FBgn0030237	663.062012885511	-1.1393439450262	0.180013138367405	-6.32922660734247	2.46393033872095e-10	3.12955387287247e-08	CG15209	X
FBgn0033571	267.531737987685	-1.0522227088388	0.166425536210935	-6.32248351301791	2.57392494071392e-10	3.22188256709365e-08	Rpb5	2R
FBgn0015247	756.015225747883	-0.830457592379097	0.132632611992903	-6.26133784067779	3.81688594168776e-10	4.70949198262245e-08	Diap2	2R
FBgn0032518	3186.0559658728	0.748300433953742	0.12042919527249	6.21361317129616	5.17799078692133e-10	6.29891639811825e-08	RpL24	2L
FBgn0010894	514.346664238419	-0.773170811162647	0.125380109704725	-6.16661456895751	6.9767536337211e-10	8.3691973797846e-08	sinu	3L
FBgn0044823	213.876132674062	1.00317933027146	0.162762287906172	6.16346294449829	7.11710393910358e-10	8.42060640027912e-08	Spec2	3R
FBgn0029825	332.300760608663	-0.87775528931352	0.142723049478333	-6.15005980128508	7.74537377647775e-10	9.04010720370788e-08	CG12728	X
FBgn0285947	6104.20531623625	0.533299813295073	0.0867556908131776	6.14714502641097	7.8889992985431e-10	9.08497159220224e-08	RpS10b	X
FBgn0083027	677.018913668109	3.28703631690675	0.535675675264814	6.13624338137398	8.44956769205404e-10	9.60248896793037e-08	snoRNA:Psi18S-531	X
FBgn0035831	147.568982292904	1.15590541511088	0.189436680766787	6.10180357062894	1.04878217619024e-09	1.17640670853963e-07	CG8038	3L
FBgn0046692	461.226926593349	-0.84272361964852	0.138361077003146	-6.09075643166149	1.12378418698262e-09	1.2443748747396e-07	Stlk	2R
FBgn0016691	321.474560577096	-0.915482038841635	0.152964133927902	-5.98494572115277	2.16462035066172e-09	2.36656024919814e-07	ATPsynO	3R
FBgn0267330	2977.23828950787	0.640911610768999	0.107543774876615	5.9595416982928	2.52946315155706e-09	2.7308716549998e-07	KdelR	2L
FBgn0266449	1440.36302201358	-0.562696595992223	0.0946806628352097	-5.9430994581395	2.79682620412646e-09	2.98224542284447e-07	Kr-h2	2L
FBgn0004435	472.444897590646	-0.808636617451034	0.136173315193844	-5.93828986464736	2.88010496735797e-09	3.03359348817936e-07	Galphaq	2R
FBgn0086665	249.428385028796	-2.33793434942066	0.394297179790379	-5.92937121859096	3.04096901161117e-09	3.16443968111876e-07	snoRNA:Psi18S-1377a	3R
FBgn0022069	485.150033419075	-0.651661776771812	0.110349284040051	-5.90544635101839	3.51693226010769e-09	3.61615999173215e-07	Nnp-1	2L
FBgn0030990	2151.52020429406	0.817377661521286	0.138795878023567	5.88906294020129	3.8839151881602e-09	3.94651476236937e-07	CG7556	X
FBgn0041710	411.706705661262	-0.730565705412328	0.12415612714902	-5.88425011465972	3.99862766197773e-09	3.99254026686391e-07	yellow-f	3R
FBgn0033912	7043.91378992527	-0.555292860367495	0.0943845921016826	-5.8832998904023	4.02166265158227e-09	3.99254026686391e-07	RpS23	2R
FBgn0011570	1587.11499052346	-0.534030841724957	0.0909274737342479	-5.87315164265709	4.27587004293046e-09	4.19666926827163e-07	cpb	2L
FBgn0085359	2710.17989852031	-0.599135715428908	0.102439214839904	-5.84869491986308	4.95444827176294e-09	4.80804154193444e-07	CG34330	X
FBgn0003062	965.856008111711	0.775080084483457	0.13331836035162	5.81375350281253	6.10873476670380e-09	5.86234913111341e-07	Fib	2R
FBgn0039559	920.768456463705	0.562507850271884	0.0970263327019029	5.79747615526287	6.73203489917383e-09	6.32362801366615e-07	NSD	3R
FBgn0031505	156.209415275829	1.18661290998314	0.204680836652881	5.7973815692161	6.73583162275426e-09	6.32362801366615e-07	ND-B14.5B	2L
FBgn0028833	857.049995269915	0.646024321086029	0.112274476781739	5.7539731166318	8.71700246553882e-09	8.09556454783428e-07	Dak1	3R
FBgn0011481	1235.73055679172	-0.703453046190216	0.122318600639484	-5.75098997627958	8.8722376005478e-09	8.15207618680121e-07	Ssdp	3R
FBgn0029849	547.431657748098	0.678872639621719	0.118289646002659	5.73907068422927	9.51974838822783e-09	8.65495440306566e-07	Efr	X
FBgn0261396	660.990219969235	-0.75596437069552	0.131977884369747	-5.7279624863331	1.01644035345026e-08	9.14478680494779e-07	Rpn3	2L
FBgn0042134	1855.10050149006	-0.455880163517774	0.0797593265066277	-5.71569725428778	1.09255101799923e-08	9.7282094252158e-07	Capr	3L
FBgn0035498	734.131479394028	0.600920026586464	0.105184890513811	5.71298808841337	1.11009452273309e-08	9.78355754372014e-07	Fit1	3L
FBgn0259735	2975.71598152154	-0.568719097292939	0.10013956283464	-5.67926482994598	1.35274896652239e-08	1.18017099230848e-06	CG42389	2L
FBgn0052350	474.152476693364	-0.752858659917285	0.132748636834923	-5.67130991223273	1.41709778825206e-08	1.2239473597133e-06	Vps11	3L
FBgn0010638	985.122534641012	0.783321254575076	0.139448391561989	5.6172842569279	1.93982152005456e-08	1.65883549195161e-06	Sec61beta	2R
FBgn0002791	237.862533259045	-0.921440078664752	0.164332605224661	-5.60716528168613	2.05667238550117e-08	1.74151758760525e-06	mr	2R
FBgn0029894	190.197996542233	-0.926003567529369	0.166011560024967	-5.57794630319783	2.4337475117558e-08	2.04080361738203e-06	CG14440	X
FBgn0263460	50.3325473323997	2.9061869116493	0.522432666414172	5.56279708081146	2.65484535481277e-08	2.20479801245364e-06	snoRNA:CG31191-a	3R
FBgn0032082	1669.47724568136	-0.479853715927856	0.0864329389529763	-5.55174591701573	2.82830481946738e-08	2.32648273578474e-06	CG18088	2L
FBgn0023177	742.659894753575	0.68116941330728	0.123312544105672	5.52392636327052	3.31506446012912e-08	2.70115205114483e-06	Pp4-19C	X
FBgn0032398	388.950207276922	-0.717770307573313	0.13037958695177	-5.50523532367709	3.68675467978876e-08	2.975934595265e-06	CG6766	2L
FBgn0267821	1096.62199105734	0.667881016078481	0.12148510902354	5.49763688279743	3.84914507351902e-08	3.07824685185035e-06	da	2L
FBgn0026259	2227.52943289351	-0.505829105121171	0.0923061737686782	-5.47990545452347	4.25553175418163e-08	3.37202089549236e-06	eIF5B	3L
FBgn0036334	415.849411700113	-0.737477213159393	0.134780011226353	-5.47171057821665	4.45712315797466e-08	3.49965206503883e-06	CG11267	3L
FBgn0261461	1878.24708255974	0.565943526010635	0.104076137215643	5.43778373363352	5.39473990771456e-08	4.19769086332709e-06	RhoGAP18B	X
FBgn0262954	184.145130810354	1.12669499648874	0.208562857477075	5.4021843108502	6.58342531348603e-08	5.07687896719454e-06	Rpb12	2R
FBgn0038858	53.8709038813638	-1.30838672937638	0.24495608153146	-5.34131147590367	9.22765479821084e-08	7.05303137098646e-06	CG5793	3R
FBgn0052230	495.267429364449	1.09530730890824	0.205465750661872	5.33085103176512	9.77535824807817e-08	7.40612010426764e-06	ND-MLRQ	3L
FBgn0035216	700.884673597625	-0.719516865906451	0.135055972555952	-5.3275457004196	9.95487364409196e-08	7.47654292730628e-06	CG9168	3L
FBgn0038470	511.710065547219	-0.643231271819391	0.121790156185269	-5.28147177051728	1.28150230556438e-07	9.54166845962027e-06	CG18213	3R
FBgn0033377	1090.73152763424	0.547409667247421	0.103742167823171	5.2766360944036	1.31576805245416e-07	9.71306723850131e-06	Pmm45A	2R
FBgn0261647	483.197128750136	-0.594524556299242	0.112886741526721	-5.26655786373737	1.39005446302788e-07	1.017449186201e-05	Axud1	2L
FBgn0263476	523.522762074762	1.87541430496239	0.357036265412013	5.25272776645867	1.4986296279111e-07	1.08770286523262e-05	snoRNA:CG32479-b	3L
FBgn0038649	179.501625747701	1.15184935060381	0.219727626176147	5.24216900099953	1.58699910741136e-07	1.14224260755933e-05	CG7718	3R
FBgn0034970	433.25395271558	0.76007610449713	0.1454469924031	5.22579457944797	1.73408797060225e-07	1.23779485967699e-05	yki	2R
FBgn0065046	457.857245346425	-0.742399067984122	0.142741724117571	-5.2009955223228	1.9822387851029e-07	1.40332757269949e-05	snoRNA:U3:9B	X
FBgn0036165	883.002685076792	-0.714306485414788	0.137493004791612	-5.19522056047439	2.04477266577563e-07	1.43582939140684e-05	chrb	3L
FBgn0010877	1033.88630495744	0.525673451614511	0.101622647073577	5.17279825661215	2.30613968912535e-07	1.60630068507868e-05	l(3)05822	3R
FBgn0262117	652.739837868556	-0.609677235388433	0.118042471883779	-5.16489722435417	2.40571070569248e-07	1.66224986920528e-05	IntS3	2R
FBgn0004888	957.618464402044	0.770984008430833	0.149481791497743	5.15771185711589	2.49985925079263e-07	1.71359399596e-05	Scsalpha	3L
FBgn0013709	60.9050701074107	1.34215857499205	0.260508428065532	5.15207352391082	2.5762198875575e-07	1.75203237549875e-05	mt:tRNA:Trp-TCA	mitochondrion_genome
FBgn0266414	683.731358496853	0.626431116706381	0.121677919196459	5.14827275846951	2.62896021807387e-07	1.77393198464875e-05	CR45054	3R
FBgn0025874	104.723625966976	-1.00198039152554	0.196339111244346	-5.1033153057241	3.33754232119774e-07	2.23460100993681e-05	Meics	3L
FBgn0033903	181.763933870031	0.964590268273506	0.189820201645768	5.08159963960827	3.74269603236279e-07	2.48658966396288e-05	CG8323	2R
FBgn0028894	347.651458232956	0.801441755126029	0.157935900414624	5.0744748535452	3.88567610728087e-07	2.56187668233472e-05	GMF	2L
FBgn0003256	1123.69587278356	0.599630464038746	0.118495470630323	5.06036611230017	4.18452209528207e-07	2.73800888916297e-05	rl	2R
FBgn0040022	1380.29489189556	-0.523350361451841	0.103763983208137	-5.04366105917571	4.56708000387536e-07	2.96585488672718e-05	Set1	3L
FBgn0028424	457.379856991661	0.665513695184205	0.132205421791853	5.03393647676571	4.80508956244337e-07	3.09661473253977e-05	JhI-26	2R
FBgn0082999	106.609470412366	4.15439783038145	0.825506551090055	5.0325437452867	4.84014112415039e-07	3.09661473253977e-05	snoRNA:Psi28S-1192c	X
FBgn0011661	10025.0654801637	0.651726149692371	0.129538973438418	5.03112022886455	4.87622225157868e-07	3.09675967550625e-05	Moe	X
FBgn0043010	276.575893033674	0.819139964107393	0.162889910551696	5.02879497774311	4.93571777479772e-07	3.1116638263451e-05	Fsn	2R
FBgn0066084	4387.80418922201	0.735168643824102	0.14681552951322	5.00743106850904	5.51612964367617e-07	3.45237766177037e-05	RpL41	2R
FBgn0028509	763.234409302755	0.637184041572527	0.12740726814005	5.00115928136938	5.69866063041971e-07	3.54095912697374e-05	CenG1A	2L
FBgn0034644	789.011013233351	0.578806870706805	0.116232510425434	4.97973302467838	6.36720463452047e-07	3.92811045916809e-05	CG10082	2R
FBgn0063492	230.323454306308	0.9917317431297	0.199683622961473	4.96651517245881	6.81667222860775e-07	4.17557432897058e-05	GstE8	2R
FBgn0030512	398.246907205079	-0.59517839587215	0.120032004445717	-4.95849751589635	7.10404469067765e-07	4.32096014037908e-05	Nadsyn	X
FBgn0030318	561.2560937911	-0.644501169838743	0.130151770241838	-4.9519201209571	7.34847697141426e-07	4.43837731483251e-05	rho-4	X
FBgn0038552	396.312108600014	0.631971938464616	0.12772268058295	4.9480008999199	7.49795624298264e-07	4.4972116715723e-05	CG18012	3R
FBgn0037822	232.812157877435	-0.743949547858405	0.150431012772923	-4.94545329546776	7.59668829572258e-07	4.52500667656248e-05	CG14683	3R
FBgn0065064	2394.54826735623	-1.01802444104536	0.207000488115888	-4.91798087198433	8.74414543776742e-07	5.17282083191762e-05	snoRNA:Psi28S-291	3R
FBgn0001202	358.292655898147	-0.586277039989628	0.119858195865011	-4.89142219902857	1.00109964556927e-06	5.84222813431204e-05	hook	2L
FBgn0015789	1451.35973268169	0.558257562333304	0.114112617258232	4.89216333606644	9.9733621188188e-07	5.84222813431204e-05	Rab10	X
FBgn0035120	128.694236957918	1.13307301918224	0.232714795885309	4.86893415982309	1.12201780623047e-06	6.50393811571314e-05	wac	3L
FBgn0083017	20.4670532657821	4.71619420631461	0.969135471195497	4.86639313748041	1.1365333071848e-06	6.54415878277009e-05	snoRNA:Psi18S-841c	2R
FBgn0261550	3323.52999658995	0.418682376298102	0.0864053877202006	4.84555867805242	1.26255888371513e-06	7.22166958850831e-05	CG42668	3R
FBgn0032189	97.9363795901897	-0.976418151343187	0.201943170124693	-4.83511351604654	1.33069676382074e-06	7.5119136922351e-05	Ripalpha	2L
FBgn0028919	58.8102304286511	-1.21363699956597	0.2509431819112	-4.83630194820531	1.32276939791571e-06	7.5119136922351e-05	CG16865	2L
FBgn0032170	852.080982073408	0.712537608367176	0.147608751615627	4.82720435318511	1.38463022305484e-06	7.76561768605496e-05	CG4658	2L
FBgn0267508	844.425177232248	-0.908260287752257	0.188695560394519	-4.8133633131235	1.48411122237283e-06	8.26985072750587e-05	28SrRNA-Psi:CR45848	rDNA
FBgn0037728	1080.42412750797	-0.533373861751362	0.110940863181701	-4.80773131247225	1.52652742718708e-06	8.45167781321461e-05	CG16817	3R
FBgn0039993	701.684262541179	0.563369332703611	0.117386559518935	4.799266074518	1.5924811541084e-06	8.7606749860091e-05	CG17691	2R
FBgn0036534	3684.85474883107	-0.677563973619615	0.141814381536958	-4.77782271640084	1.77203507547238e-06	9.68675123218669e-05	DCP2	3L
FBgn0005636	486.368782434832	0.685405517955877	0.143540526729404	4.77499653632992	1.79710347342846e-06	9.76200169811422e-05	nvy	2R
FBgn0020312	828.773973428875	-0.527468352370484	0.110582959553978	-4.76988818619033	1.8432820656941e-06	9.95026700087495e-05	CG4050	2R
FBgn0025615	297.389223559069	-0.67078284824069	0.14071104951015	-4.76709434387601	1.86901803571321e-06	0.000100265271891025	Torsin	X
FBgn0031640	182.317550463623	-0.722480374826975	0.151716742776688	-4.76203457577779	1.91650834902959e-06	0.000102178287719559	Mon1	2L
FBgn0031106	79.2620085023017	1.09740629945452	0.230662460808328	4.75762850881239	1.9588055542764e-06	0.00010379265995267	Syx16	X
FBgn0083003	345.111921003567	2.38936172152803	0.502507331074423	4.7548793296593	1.98564983311518e-06	0.000104573522003755	snoRNA:Psi28S-1175c	2R
FBgn0051549	313.398479426401	0.657258771700413	0.13856487231135	4.74332896019692	2.1023445597206e-06	0.000110048181589738	CG31549	3R
FBgn0263461	104.183348137442	1.92655316514747	0.406709669098191	4.73692491604459	2.16985511000935e-06	0.000112897822802113	snoRNA:CG32479-a	3L
FBgn0052022	145.904097293255	0.935331933101399	0.197681430286766	4.73151136019484	2.22854343494765e-06	0.000115257063758341	CG32022	3L
FBgn0261274	1252.66697178726	-0.402086623076459	0.0850461043812581	-4.72786644375763	2.26891339397574e-06	0.000116646458236717	Ero1L	3L
FBgn0052438	571.048805462902	-0.708859640700804	0.150095488467457	-4.72272449984063	2.32705986883698e-06	0.000118927905841095	SMC5	3L
FBgn0002973	372.703691759461	-0.628852816839105	0.133263600977402	-4.71886405760372	2.37165233202804e-06	0.000120493889363095	numb	2L
FBgn0003891	9050.54838532007	-0.393079899040685	0.0835278412079849	-4.70597459907905	2.52655978305881e-06	0.000126871493292319	tud	2R
FBgn0021818	681.089705767695	-0.483579173805698	0.102736846748438	-4.70696920443541	2.51426872576302e-06	0.000126871493292319	cnk	2R
FBgn0086672	384.210384243741	2.96740395743691	0.630839284155794	4.70389849200335	2.55240184815595e-06	0.000127428293424988	snoRNA:Or-aca5	2R
FBgn0032690	358.229461856721	-0.695415458952266	0.148020997824603	-4.69808654969544	2.6261015224602e-06	0.000129530848220171	CG10333	2L
FBgn0040324	1291.28818650849	-0.593316577312699	0.126311944002971	-4.69723256969859	2.63710124080823e-06	0.000129530848220171	Ephrin	4
FBgn0024814	883.86240201699	0.63023022889845	0.13417586374265	4.69704618490278	2.63950784841381e-06	0.000129530848220171	Clc	3L
FBgn0011739	971.29596464323	0.426724345848764	0.0908818574153884	4.69537439027418	2.66118857742304e-06	0.000129856981600016	wts	3R
FBgn0035023	520.576745988152	-0.679623406299096	0.144969051565411	-4.68805858188598	2.75809073739763e-06	0.000133829380330918	ITP	2R
FBgn0013672	6198.59100175643	0.696571694203998	0.148771828099612	4.6821478441308	2.83884609430563e-06	0.000136978288919093	mt:ATPase6	mitochondrion_genome
FBgn0014184	2567.14918427489	0.414945888768766	0.0888096398560479	4.67230685138859	2.97835552570116e-06	0.000142911425974894	Oda	2R
FBgn0037262	126.729588943899	-0.953885622340206	0.20445618946413	-4.66547686739293	3.07902135031751e-06	0.000146925455263494	MED31	3R
FBgn0037240	1037.14512895852	-0.572413166641485	0.122794391862627	-4.66155789331044	3.1382476213149e-06	0.00014892881706207	Cont	3R
FBgn0015949	1572.37316481846	-0.508890863863177	0.109272555837268	-4.6570784399061	3.20728269306177e-06	0.000150609984854537	hrg	2R
FBgn0031637	1241.58944188405	0.629247696078074	0.135118763576709	4.6569971440039	3.2085489421367e-06	0.000150609984854537	mxt	2L
FBgn0030735	619.463898731259	-0.608389836650533	0.130984825147257	-4.64473526583376	3.40512812800809e-06	0.000158973468333005	CG3632	X
FBgn0051108	307.79160418626	-0.602602410088152	0.129986550891479	-4.63588275829584	3.5541738534956e-06	0.00016503978264861	CG31108	3R
FBgn0026250	1845.76093896646	0.548766369775021	0.118507725129562	4.63063795356012	3.64540806140362e-06	0.000168371066451032	eIF1A	3R
FBgn0054034	12.5091665746212	-2.42104068828974	0.523307541353421	-4.62642040668522	3.7203974641017e-06	0.000170016258716647	CG34034	3R
FBgn0283680	730.935554765896	0.603441617881559	0.130426638666617	4.6266746122624	3.71583603327901e-06	0.000170016258716647	IP3K2	X
FBgn0004132	146.653974090074	0.956124162148173	0.206889346876839	4.62142771767439	3.8110812115788e-06	0.000173243728549506	boca	2R
FBgn0267350	3164.53587032861	0.663539292461028	0.143620713899588	4.62008072822239	3.83590762183154e-06	0.000173459340993503	PI4KIIIalpha	X
FBgn0262945	3415.94587030871	1.59270926581312	0.344895415002018	4.61794850419742	3.87552392078281e-06	0.000174338021373964	CR43264	X
FBgn0016672	180.907842471496	0.812567702263333	0.176057693952882	4.61534900304216	3.92435278563386e-06	0.000175619870515646	Ipp	3R
